email_address,first_name,last_name,course_id,grades,marks
terrell.longo665@university.edu,Terrell,Longo,CS106,B,84
terri.oakman136@university.edu,Terri,Oakman,CS107,F,37
terry.markell113@university.edu,Terry,Markell,CS104,D,63
terry.marson596@university.edu,Terry,Marson,CS107,F,40
terry.neal284@university.edu,Terry,Neal,CS105,F,50
theresa.aleman818@university.edu,Theresa,Aleman,CS109,F,55
thomas.bossey303@university.edu,Thomas,Bossey,CS104,F,16
thomas.bradford233@university.edu,Thomas,Bradford,CS104,D,66
thomas.brossard161@university.edu,Thomas,Brossard,CS102,C,74
thomas.irwin823@university.edu,Thomas,Irwin,CS104,F,54
thomas.severtson351@university.edu,Thomas,Severtson,CS102,A,99
tia.lemay397@university.edu,Tia,Lemay,CS108,D,62
tiffany.field920@university.edu,Tiffany,Field,CS101,F,41
tiffany.macfarlane820@university.edu,Tiffany,Macfarlane,CS101,F,33
timothy.chapman37@university.edu,Timothy,Chapman,CS108,C,74
timothy.duncan791@university.edu,Timothy,Duncan,CS102,F,36
timothy.stine891@university.edu,Timothy,Stine,CS102,D,67
tina.barrett296@university.edu,Tina,Barrett,CS107,D,69
toby.dockery652@university.edu,Toby,Dockery,CS103,B,82
todd.martin417@university.edu,Todd,Martin,CS108,F,44
todd.toombs17@university.edu,Todd,Toombs,CS108,F,41
tommy.jones632@university.edu,Tommy,Jones,CS103,D,65
tommy.perkins614@university.edu,Tommy,Perkins,CS105,A,96
tony.rodino277@university.edu,Tony,Rodino,CS108,F,5
tonya.arnette171@university.edu,Tonya,Arnette,CS102,F,14
tonya.fossum679@university.edu,Tonya,Fossum,CS110,F,31
tonya.schwass110@university.edu,Tonya,Schwass,CS101,F,13
tracy.hynes921@university.edu,Tracy,Hynes,CS102,C,70
tracy.johnson776@university.edu,Tracy,Johnson,CS107,F,6
travis.brackman229@university.edu,Travis,Brackman,CS110,F,20
tyrone.lee774@university.edu,Tyrone,Lee,CS105,D,66
tyrone.pro525@university.edu,Tyrone,Pro,CS106,A,91
valerie.mims437@university.edu,Valerie,Mims,CS108,A,91
vanessa.kenyon345@university.edu,Vanessa,Kenyon,CS106,F,55
vanessa.ramirez880@university.edu,Vanessa,Ramirez,CS101,F,16
vera.davis953@university.edu,Vera,Davis,CS104,C,73
vernon.hatten234@university.edu,Vernon,Hatten,CS105,D,60
vernon.wheeler289@university.edu,Vernon,Wheeler,CS110,F,14
vernon.white333@university.edu,Vernon,White,CS104,F,44
vickie.greer254@university.edu,Vickie,Greer,CS105,F,42
victor.dodge337@university.edu,Victor,Dodge,CS108,D,65
victor.kessler439@university.edu,Victor,Kessler,CS110,A,98
victor.knapp240@university.edu,Victor,Knapp,CS101,F,9
victor.thrash783@university.edu,Victor,Thrash,CS104,F,6
victoria.bowlin864@university.edu,Victoria,Bowlin,CS105,D,61
vince.jones709@university.edu,Vince,Jones,CS110,D,66
vincent.kennedy199@university.edu,Vincent,Kennedy,CS110,F,15
viola.mccarthy656@university.edu,Viola,Mccarthy,CS107,B,87
virginia.childs958@university.edu,Virginia,Childs,CS109,F,16
virginia.elliott939@university.edu,Virginia,Elliott,CS110,B,82
virginia.moffett308@university.edu,Virginia,Moffett,CS109,B,81
vivian.christian621@university.edu,Vivian,Christian,CS102,F,3
walter.courtemanche581@university.edu,Walter,Courtemanche,CS102,D,68
walter.krause657@university.edu,Walter,Krause,CS108,F,23
walter.salsman304@university.edu,Walter,Salsman,CS105,F,21
wanda.hoffman669@university.edu,Wanda,Hoffman,CS110,F,37
warren.gable859@university.edu,Warren,Gable,CS110,F,5
wayne.madison634@university.edu,Wayne,Madison,CS105,F,45
wayne.wehrle638@university.edu,Wayne,Wehrle,CS109,F,14
wendy.crank95@university.edu,Wendy,Crank,CS106,A,94
willard.warner578@university.edu,Willard,Warner,CS109,C,74
william.brinkman898@university.edu,William,Brinkman,CS109,F,14
william.chugg906@university.edu,William,Chugg,CS107,C,74
william.courser147@university.edu,William,Courser,CS108,F,7
william.cullen961@university.edu,William,Cullen,CS102,C,72
william.fletcher909@university.edu,William,Fletcher,CS110,F,1
william.frederick235@university.edu,William,Frederick,CS106,F,30
william.garcia852@university.edu,William,Garcia,CS103,F,32
william.hinkle387@university.edu,William,Hinkle,CS108,D,65
william.kline6@university.edu,William,Kline,CS107,A,94
william.lancaster297@university.edu,William,Lancaster,CS108,A,91
william.linney374@university.edu,William,Linney,CS105,A,100
william.moore456@university.edu,William,Moore,CS107,F,48
william.morse753@university.edu,William,Morse,CS104,B,82
william.murphy227@university.edu,William,Murphy,CS108,F,37
william.owens450@university.edu,William,Owens,CS101,D,63
william.pares58@university.edu,William,Pares,CS109,F,14
william.penn747@university.edu,William,Penn,CS108,F,16
william.race505@university.edu,William,Race,CS106,F,1
william.raether899@university.edu,William,Raether,CS110,C,76
william.schroder418@university.edu,William,Schroder,CS109,F,32
william.smith366@university.edu,William,Smith,CS107,F,31
william.swindle982@university.edu,William,Swindle,CS103,F,40
william.warner890@university.edu,William,Warner,CS101,F,57
william.wiggins821@university.edu,William,Wiggins,CS102,F,37
william.wilson781@university.edu,William,Wilson,CS102,D,60
william.wright670@university.edu,William,Wright,CS101,F,2
willian.haro334@university.edu,Willian,Haro,CS105,B,88
willie.crump265@university.edu,Willie,Crump,CS106,F,26
winford.day395@university.edu,Winford,Day,CS106,F,11
yvette.gagnon169@university.edu,Yvette,Gagnon,CS110,A,97
yvonne.martin703@university.edu,Yvonne,Martin,CS104,F,21
yvonne.salley930@university.edu,Yvonne,Salley,CS101,A,94
zachary.tetreault723@university.edu,Zachary,Tetreault,CS104,D,61
